Company,Fiscal Year,Quarter,Period,"Advances, Payments, Loans and Deposits",Application of Funds,Cash at Hand,Deferred Liabilities,Inventory,Investments,Long Term Liabilities,Net Fixed Assets,Paid up Capital,Receivables,Reserves,Share Premium,Short Term Liabilities,Total Current Assets,Total Short Term Liabilities,Total Sources of Funds,Administrative Expenses,Bonuses,Cost of Production,Depreciation,Forex Gain,Gross Profit,Income from Dividend,Income from Other Sources,Income from Sale of Energy,Net Interest Income,Net Profit,Operating Profit,Profit Before Taxes,Taxes,Book Value per Share,Dividend Per Share (Rs.),EPS (Anualized),Gross Profit (Rs. 000),Market Value Per Share,Net Income (Rs. 000),Reported PE (Annualized),Return on Asset (TTM) %,Return on Equity (TTM) %,Total Revenue (Rs. 000),Current Ratio,Equity,Debt to Equity,Asset Intensity,Investment Ratio,Gross Margin,Net Margin,Operating Margin,Effective Tax Rate,OpEx Ratio,Depreciation Rate,ROA_manual,ROE_manual,QoQ_Income_from_Sale_of_Energy,QoQ_Net_Profit,QoQ_Gross_Profit,QoQ_Operating_Profit,QoQ_Total_Sources_of_Funds,QoQ_Total_Current_Assets,YoY_Revenue
BARUN,2021/22,Q3,2021/22 (2078/79) Q3,22977.861,501165.462,3263.367,0.0,0.0,19446.0,206832.871,444235.875,267907.5,28762.226,26425.091,0.0,17519.867,55003.454,17519.867,501165.462,10483.109,0.0,14384.747,14400.0,0.0,55524.456,0.0,4300.0,69909.203,-11163.172,21400.357,49341.347,23778.175,2377.818,109.8635,0.0,10.6506,55524.456,423.0,21400.357,39.716,0.0367,0.0647,69909.203,3.1394903854005776,294332.591,0.7027182083278005,0.8864056058994726,0.03880155652066854,0.7942367187335723,0.30611644936074717,0.7057918683467082,0.1000000210276819,0.14995320430129708,0.032415211851136445,0.0427011807928615,0.07270807805310261,0.22884911844143518,0.04705422324477371,0.24300532058501445,0.25142533428997726,-0.006576508395125913,-0.22320116267338053,0.5256644299602271
BARUN,2021/22,Q4,2021/22 (2078/79) Q4,11109.2,475443.446,10767.329,0.0,0.0,9446.0,199311.833,439567.211,267907.5,21838.72,8224.112,0.0,17285.014,43715.249,17285.014,475443.445,39987.122,72.548,17960.499,19068.664,0.0,76028.143,0.0,4514.16,93988.642,-17859.102,3199.3803,40555.181,3627.415,355.4867,103.0698,0.0,1.1942,76028.143,0.0,3199.3803,368.4442,0.0065,0.0113,93988.642,2.5290838063537278,276131.61199999996,0.7218001284112278,0.924541531958652,0.01986776786879453,0.8089077720688759,0.03404007369315928,0.43149023261767694,0.09800000827032529,0.42544632148211664,0.04338054232166092,0.006729255253482343,0.011586432559557826,0.34443875722628414,-0.8504987416798702,0.36927308211718457,-0.17806903406994556,-0.05132440072257016,-0.205227202640765,0.5728019703766778
BARUN,2022/23,Q1,2022/23 (2079/80) Q1,11269.2,479563.365,204925.844,0.0,0.0,9446.0,194076.524,434094.715,267907.5,29328.571,17579.34,0.0,209500.965,245523.615,209500.965,479563.364,14529.296,226.584,3551.896,4908.232,0.0,34805.547,0.0,1057.5,38357.443,-5096.303,8882.106,21333.751,11329.216,2220.526,106.5617,0.0,13.2615,34805.547,212.0,8882.106,15.9862,0.0043,0.0074,38357.443,1.1719450313749096,285486.83999999997,0.6798090027547307,0.9051874008457392,0.019697084283527507,0.907400083994105,0.23156147295844953,0.5561828248040268,0.19599997034214933,0.3787868758613452,0.011306822751804266,0.01852123549621272,0.03111213812867861,-0.5918927842366315,1.776195752658726,-0.5422018001939097,-0.473957445782328,0.008665423918085446,4.61642952096647,0.18207275791520727
BARUN,2022/23,Q2,2022/23 (2079/80) Q2,71992.112,786077.978,252758.63,0.0,0.0,51946.0,179236.151,426631.767,535815.0,11788.655,71026.828,0.0,29039.186,336539.397,29039.186,786077.979,18348.302,375.082,6218.13,10327.407,0.0,53754.162,0.0,2690.318,59972.292,-9014.673,16541.114,38096.178,18754.098,1837.902,113.2558,0.0,6.1742,53754.162,274.0,16541.114,44.3783,-0.0013,-0.002,59972.292,11.5891470580473,606841.828,0.29535892670865743,0.542734662969104,0.06608250248414595,0.896316619014646,0.2758126035936683,0.6352296490519216,0.09800002111537978,0.3059463193436011,0.024206840181218797,0.021042586666837514,0.027257702479928547,0.563511206938377,0.862296396823006,0.5444136533754231,0.7857233826343994,0.639153525914461,0.37070072465330894,0.054180207935031754
BARUN,2022/23,Q3,2022/23 (2079/80) Q3,73293.92,780050.173,247702.457,0.0,0.0,51946.0,175531.8585,425265.675,535815.0,8209.585,68703.287,0.0,26367.464,329205.962,26367.464,780050.1455,20205.397,353.266,11354.573,14637.337,0.0,59308.896,0.0,7396.941,70663.469,-14199.7498,14217.6222,46500.44,17519.7412,2948.853,112.8222,0.0,3.5379,59308.896,260.9,14217.6222,73.7434,-0.0066,-0.0096,70663.469,12.485310001750168,604518.287,0.29036649887152166,0.5451773548832693,0.0665931546832843,0.8393148091837829,0.20120187136580853,0.6580548713225407,0.16831601370914268,0.285938367956429,0.034419276843822316,0.018226549000752646,0.023518928220611423,0.1782686077764044,-0.14046767345899447,0.10333588681002981,0.22060643458774276,-0.007668238598501742,-0.021790717714990082,0.010789223272935855
BARUN,2022/23,Q4,2022/23 (2079/80) Q4,158107.665,757284.909,59086.998,0.0,0.0,158109.955,156838.474,416753.632,535815.0,6547.458,64631.435,0.0,41320.799,223742.121,41320.799,757284.909,11959.795,316.426,16425.154,21738.364,0.0,63283.795,0.0,18029.842,79708.949,-31794.179,11200.265,69353.842,15708.165,4191.474,112.0623,0.0,2.0903,63283.795,0.0,11200.265,119.1203,0.0171,0.0236,79708.949,5.414757855964853,600446.435,0.2612031063187172,0.5503260754929417,0.2087852974764611,0.7939358854173225,0.14051452365781236,0.8700885266972863,0.26683409551655035,0.15004331571351984,0.05216118668403099,0.014790027989320442,0.01865322924267171,0.12800786782771723,-0.2122265704879962,0.06702028309547359,0.4914663603183109,-0.029184324407000584,-0.32035823518894835,-0.15192998532737623
BARUN,2023/24,Q1,2023/24 (2080/81) Q1,116712.15,750083.232,83741.327,0.0,0.0,155734.0,175417.182,412258.731,535815.0,0.0,-4892.016,43743.065,18362.976,200453.477,18362.976,750083.231,4496.68,0.0,7083.046,4800.0,0.0,-7083.046,0.0,488.058,0.0,-5080.365,-20972.033,-11091.668,-20972.033,0.0,107.2508,0.0,-15.6562,-7083.046,213.0,-20972.033,-13.6049,-0.0263,-0.0349,0.0,10.916175950999941,574666.049,0.30525064479666114,0.5496173144017393,0.2076222925186282,-7083046000000.0,-20972033000000.0,-11091667999999.998,-0.0,4496680000000.0,0.011643173665132123,-0.027959607858504397,-0.03649429618557466,-1.0,-2.8724586427196144,-1.111925114478359,-1.159928674174965,-0.009509865988891586,-0.10408699039730651,-1.0
BARUN,2023/24,Q2,2023/24 (2080/81) Q2,98001.141,733695.868,50447.54,0.0,0.0,188397.525,175395.935,413662.026,535815.0,0.0,-21258.132,43743.065,16812.364,148448.681,16812.364,733695.868,6442.568,0.0,11783.792,10506.799,0.0,-11783.792,0.0,865.516,0.0,-9470.503,-37338.146,-17360.844,-37338.146,0.0,104.1964,0.0,-13.937,-11783.792,255.9,-37338.146,-18.3613,-0.0561,-0.0725,0.0,8.829732749064389,558299.933,0.3141607667002885,0.5638058547714206,0.2567787733540837,-11783791999999.998,-37338146000000.0,-17360844000000.0,-0.0,6442568000000.0,0.025399476721607448,-0.050890495133604795,-0.06687829210253539,,0.7803779919667302,0.6636616506514286,0.5652148982461431,-0.021847392826196965,-0.25943573929625574,-1.0
BARUN,2023/24,Q3,2023/24 (2080/81) Q3,47177.719,724116.198,69487.091,0.0,0.0,303395.525,175395.935,321500.23,535815.0,0.0,-30837.803,43743.065,17444.367,116664.81,17444.367,724116.197,8404.084,0.0,14354.777,12668.595,0.0,-14354.777,0.0,865.516,0.0,-14731.837,-49293.777,-21893.345,-49293.777,0.0,102.4085,0.0,-12.2664,-14354.777,239.0,-49293.777,-19.4842,-0.0698,-0.0906,0.0,6.687821346569544,548720.2620000001,0.3196454498704107,0.4439898338581142,0.4189873479656464,-14354777000000.0,-49293777000000.0,-21893345000000.0,-0.0,8404084000000.0,0.0394046218878287,-0.06807440187669207,-0.08983407468922644,,0.32019883901037827,0.21817976759942814,0.2610760744120504,-0.013056732929563108,-0.21410679290575851,-1.0
BARUN,2023/24,Q4,2023/24 (2080/81) Q4,71693.294,769859.917,961.708,0.0,0.0,304674.667,172642.49,484046.049,535815.0,72400.927,17659.362,43743.065,163916.728,145055.929,163916.728,769859.917,10620.024,0.0,15432.592,26514.301,0.0,-11940.405,0.0,71353.491,3492.187,-21200.722,301.331,48793.062,301.331,0.0,111.4596,0.0,0.0562,-11940.405,296.0,301.331,5263.3562,0.0004,0.0005,3492.187,0.8849367039586047,597217.427,0.28907811827801816,0.6287456176264329,0.3957533835340587,-3.4191768653845234,0.08628718908807397,13.972064497114854,0.0,3.0410811333977703,0.05477640206913443,0.00039141016871514767,0.0005045582837622042,,-1.0061129622913658,-0.16819292978219025,-3.2286709500078676,0.06317179506481874,0.24335632141345798,-0.9561882693999642
BARUN,2024/25,Q1,2024/25 (2081/82) Q1,132910.183,917233.302,13111.879,0.0,0.0,304674.667,299834.094,479088.05,535815.0,41356.841,37841.143,43743.065,53908.318,187378.903,53908.318,917233.302,3330.756,0.0,7549.841,5000.0,0.0,32369.8,0.0,2128.6,39919.641,-10118.42,16049.224,31167.644,16049.224,0.0,115.2262,0.0,11.9812,32369.8,363.1,16049.224,30.3059,0.0479,0.0644,39919.641,3.475881087590166,617399.2080000001,0.4856405549519257,0.5223186390587456,0.332167035731984,0.8108740256456511,0.40203828486332327,0.7807596265707705,0.0,0.08343652188655495,0.01043649491987953,0.017497428369647204,0.02599488919331424,10.431129260832826,52.26111153515569,-3.710946571745263,-0.3612279549088352,0.19142883237029218,0.2917700385759481,
BARUN,2024/25,Q2,2024/25 (2081/82) Q2,44864.095,929101.71,31640.81,0.0,0.0,346492.667,300000.0,532203.782,535815.0,11374.989,44659.272,43743.065,37474.633,87879.894,37474.633,924217.337,5446.839,0.0,9314.906,14852.767,0.0,53249.148,0.0,10533.686,62564.054,-16508.21,26975.018,58335.995,26975.018,0.0,116.4987,0.0,10.0688,53249.148,414.0,26975.018,41.1172,0.0794,0.1097,62564.054,2.345050156995471,624217.337,0.4806018388431904,0.575842673247753,0.3749038815098527,0.8511140918074004,0.43115840926803706,0.9324203159852633,0.0,0.08706019913607123,0.027908044817313925,0.029186877285337018,0.04321414417876053,0.5672499158997946,0.6807677430385419,0.6450255485050882,0.8716844622583602,0.007614240547929807,-0.5310043308344057,
BARUN,2024/25,Q3,2024/25 (2081/82) Q3,38929.716,897428.128,18956.341,2331.449,0.0,346492.667,292500.0,525998.024,535815.0,6615.908,25370.063,43743.065,37233.079,64501.965,39564.528,897428.128,7723.573,0.0,25314.761,22329.775,0.0,47403.089,0.0,10579.407,72717.85,-22796.263,3578.144,50258.923,5132.885,1554.741,112.8987,0.0,0.8904,47403.089,534.96,3578.144,600.8134,0.0628,0.0888,72717.85,1.7323833196818956,604928.128,0.4835285159694202,0.586117158119652,0.38609517151216327,0.6518769325550651,0.04920585523361802,0.6911497383379639,0.30289807778660477,0.10621288995755365,0.04245220320447431,0.003987109260742934,0.0059149902845978975,0.16229440630557623,-0.8673534156677857,-0.10978690213034026,-0.13845777379814983,-0.028985832582363757,-0.26602136092699435,
BARUN,2024/25,Q4,2024/25 (2081/82) Q4,80504.027,874925.335,11270.27,4754.637,0.0,305966.44,254791.772,530191.216,535815.0,20292.042,40575.501,43743.065,68544.023,112066.34,73298.66,874925.338,10111.882,0.0,15769.486,30425.544,0.0,81251.988,0.0,11912.936,97021.474,-28794.357,19855.212,83053.042,23833.141,3977.929,115.7365,0.0,3.7056,81251.988,418.13,19855.212,112.837,0.0226,0.0324,97021.474,1.6349542249657327,620133.566,0.41086595851191127,0.6059845257333254,0.34970577112260937,0.8374639618441496,0.20464760203498655,0.8560274192494658,0.1669074588196257,0.10422313311793113,0.05738598279606341,0.02269360725726288,0.032017637955111054,0.3342181321367448,4.549025416528793,0.7140652584898,0.6525034171544026,-0.025074754510034714,0.7374097052702193,26.78243948562892
BARUN,2025/26,Q1,2025/26 (2082/83) Q1,35434.322,1389870.988,537582.196,0.0,0.0,301451.887,247334.094,526426.504,1047786.7,39714.491,51007.129,43743.065,50738.412,612731.009,50738.412,1389870.988,2583.252,0.0,6167.503,5300.0,0.0,33306.251,0.0,24.784,39473.754,-6457.199,18990.584,30747.783,18990.584,0.0,109.0429,0.0,7.2498,33306.251,306.0,18990.584,42.2081,0.0228,0.0316,39473.754,12.076274854640463,1142536.8939999999,0.21647799322618622,0.3787592579060292,0.21689199184867064,0.8437568669045046,0.48109394409256134,0.7789424588297131,0.0,0.065442268298068,0.010067882144474986,0.013663558822338688,0.01662141861652652,-0.5931441528088925,-0.043546651629808864,-0.5900869403958461,-0.629781375136145,0.5885595348937076,4.467574019103328,-0.011169614476242429
BARUN,2025/26,Q2,2025/26 (2082/83) Q2,470299.667,1455865.667,115047.794,1077.795,0.0,387868.768,240389.014,518406.004,1071630.0,12018.366,53509.513,90337.139,46697.137,597365.827,47774.932,1455865.666,5002.35,0.0,8405.308,15338.157,0.0,54218.741,0.0,24.784,62624.049,-12206.987,21696.031,49241.175,21696.031,0.0,113.4232,0.0,4.0492,54218.741,323.2,21696.031,79.8189,0.0131,0.0173,62624.049,12.792343714776074,1215476.652,0.19777345258294587,0.3560809325384556,0.2664179649662813,0.8657814667971906,0.34644886982634504,0.7862981679769575,0.0,0.07987905732508482,0.029587151540783407,0.014902495131717727,0.017849813046018084,0.5864731031155537,0.14246254880839904,0.6278848375940003,0.6014544853526513,0.04748259267931432,-0.025076553617021102,0.0009589372197651436
